"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"3254","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:50,FALSE,NA,"1313914953456406531",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","unaicauai",2378,TRUE,FALSE,NA,NA
"3255","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:50,FALSE,NA,"1313914950117666816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaphaeL_741302",1823,TRUE,FALSE,NA,NA
"3256","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:48,FALSE,NA,"1313914942396026886",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HiimF",1823,TRUE,FALSE,NA,NA
"3257","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:46,FALSE,NA,"1313914935081086977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oxeoxent3",1823,TRUE,FALSE,NA,NA
"3258","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:45,FALSE,NA,"1313914932296134657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrunaSil84",2378,TRUE,FALSE,NA,NA
"3259","@MarcosQuezado1 @TerraBrasilnot E, para você que é honesto e trabalha de ônibus 6 dias por semana, depende do SUS e… https://t.co/ZYC0WlD08D",FALSE,0,"Telma43774640",2020-10-07 18:51:45,TRUE,"1313914511624155137","1313914929280319488","1120292568040976384","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Telma43774640",1,FALSE,FALSE,NA,NA
"3260","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:43,FALSE,NA,"1313914924268236801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoanaDArcViei13",1823,TRUE,FALSE,NA,NA
"3261","AGRADEÇA AGORA MESMO PELO SUS.",FALSE,0,"paula_ccaroline",2020-10-07 18:51:42,FALSE,"1313914819096064012","1313914918723358725","91904298","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paula_ccaroline",0,FALSE,FALSE,NA,NA
"3262","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:38,FALSE,NA,"1313914900176080897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dokbr",1823,TRUE,FALSE,NA,NA
"3263","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:36,FALSE,NA,"1313914893716852737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CaozJunior",1823,TRUE,FALSE,NA,NA
"3264","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:36,FALSE,NA,"1313914892781580288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luciolacorreia",1823,TRUE,FALSE,NA,NA
"3265","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:35,FALSE,NA,"1313914888562106370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlbaMachadodeS1",1823,TRUE,FALSE,NA,NA
"3266","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 18:51:34,FALSE,NA,"1313914884342657025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReginaPenteado8",126,TRUE,FALSE,NA,NA
"3267","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:33,FALSE,NA,"1313914878411894784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lucasmsoto",1823,TRUE,FALSE,NA,NA
"3268","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:29,FALSE,NA,"1313914863773720576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrxurb",2378,TRUE,FALSE,NA,NA
"3269","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:29,FALSE,NA,"1313914863547228162",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vnorica",2378,TRUE,FALSE,NA,NA
"3270","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:29,FALSE,NA,"1313914861580169218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duardakarolayne",2378,TRUE,FALSE,NA,NA
"3271","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:28,FALSE,NA,"1313914857641717762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CFerreira981",1823,TRUE,FALSE,NA,NA
"3272","“Eu não sabia nem o que era o SUS” - Ministro da Saúde Eduardo Pazuello https://t.co/RwN1SaQirm",FALSE,1927,NA,2020-10-07 18:51:27,FALSE,NA,"1313914855808737282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamPancher",520,FALSE,FALSE,NA,NA
"3273","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:27,FALSE,NA,"1313914854739189760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jotapequenopkn",1823,TRUE,FALSE,NA,NA
"3274","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:24,FALSE,NA,"1313914842261196800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZemariaSiqueira",1823,TRUE,FALSE,NA,NA
"3275","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:20,FALSE,NA,"1313914823881752589",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fanymachado2",2378,TRUE,FALSE,NA,NA
"3276","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 18:51:19,FALSE,NA,"1313914821390327822",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cyber_ativista",126,TRUE,FALSE,NA,NA
"3277","@medoedeliriobr Não sabia o que era o SUS e é burro o bastante para reconhecer abertamente tal fato. Seria inacredi… https://t.co/lxWJOED73E",FALSE,0,"medoedeliriobr",2020-10-07 18:51:17,TRUE,"1313910544160755714","1313914811206565889","1057600608130215938","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DarthMadsissi",0,FALSE,FALSE,NA,NA
"3278","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:11,FALSE,NA,"1313914789631057921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stellariibeiro",2378,TRUE,FALSE,NA,NA
"3279","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:51:10,FALSE,NA,"1313914782702022658",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thiago_Pink",1823,TRUE,FALSE,NA,NA
"3280","Ai vc vai na farmácia do SUS e o farmacêutico é esse. ! https://t.co/5h5c34LCIk",FALSE,2,NA,2020-10-07 18:51:09,FALSE,NA,"1313914779388571656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KmiloRamalho",0,FALSE,FALSE,NA,NA
"3281","Isso explica as mais de 140 mil mortes: Pazuello afirma que não sabia o que era o SUS 'até este momento da vida' https://t.co/rPDkV8S17V",FALSE,0,NA,2020-10-07 18:51:04,FALSE,NA,"1313914757544636416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laurbnet",0,FALSE,FALSE,NA,NA
"3282","RT @UOLNoticias: ""Nem sabia o que era SUS"", diz ministro da Saúde em lançamento de campanha https://t.co/1STL4KyJpv",FALSE,0,NA,2020-10-07 18:51:02,FALSE,NA,"1313914749072093184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","renato_bobby007",215,TRUE,FALSE,NA,NA
"3283","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:51:01,FALSE,NA,"1313914744693288960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beyofpop",2378,TRUE,FALSE,NA,NA
"3284","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 18:50:57,FALSE,NA,"1313914729660846081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luyorc4",126,TRUE,FALSE,NA,NA
"3285","RT @DCM_online: Ministro da Saúde diz que “não sabia o que era SUS” https://t.co/CiuLDtXN6j",FALSE,0,NA,2020-10-07 18:50:55,FALSE,NA,"1313914720018223108",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RicardoAdriao1",78,TRUE,FALSE,NA,NA
"3286","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:50:52,FALSE,NA,"1313914709612126209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolgomws",2378,TRUE,FALSE,NA,NA
"3287","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:52,FALSE,NA,"1313914706483130369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AmandaMaciel",1823,TRUE,FALSE,NA,NA
"3288","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:51,FALSE,NA,"1313914705170309121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","piratapuia",1823,TRUE,FALSE,NA,NA
"3289","RT @depjorgesolla: Não sabia e ainda não sabe. A frase é reveladora do que significa a intervenção militar no Ministério da Saúde comandada…",FALSE,0,NA,2020-10-07 18:50:49,FALSE,NA,"1313914695859003393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mexican05706474",8,TRUE,FALSE,NA,NA
"3290","RT @folha: Pazuello afirma que não sabia o que era o SUS 'até este momento da vida' https://t.co/bfkjkDnwVt",FALSE,0,NA,2020-10-07 18:50:42,FALSE,NA,"1313914667966885889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sanstewart",68,TRUE,FALSE,NA,NA
"3291","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:50:42,FALSE,NA,"1313914667769700353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juconegliann",2378,TRUE,FALSE,NA,NA
"3292","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:42,FALSE,NA,"1313914665064370178",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dimota17",1823,TRUE,FALSE,NA,NA
"3293","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:50:38,FALSE,NA,"1313914649742659589",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","renansilveirac_",2378,TRUE,FALSE,NA,NA
"3294","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:36,FALSE,NA,"1313914639458205696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lhaysmarinho",1823,TRUE,FALSE,NA,NA
"3295","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 18:50:35,FALSE,NA,"1313914638430502913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaschioRS",126,TRUE,FALSE,NA,NA
"3296","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:33,FALSE,NA,"1313914629970632712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseAdion",1823,TRUE,FALSE,NA,NA
"3297","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:33,FALSE,NA,"1313914629865852929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krosst_",1823,TRUE,FALSE,NA,NA
"3298","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:50:30,FALSE,NA,"1313914617920454656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pingzinhaa",2378,TRUE,FALSE,NA,NA
"3299","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:30,FALSE,NA,"1313914617530396674",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mjuniorx",1823,TRUE,FALSE,NA,NA
"3300","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:29,FALSE,NA,"1313914613155725312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaTransversal",1823,TRUE,FALSE,NA,NA
"3301","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:50:27,FALSE,NA,"1313914603823419392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CrisLemoX",2378,TRUE,FALSE,NA,NA
"3302","RT @reportersalles: Só quem já precisou de atendimento no SUS sabe o desastre que é a saúde pública no Brasil. Alguns hospitais parecem aço…",FALSE,0,NA,2020-10-07 18:50:25,FALSE,NA,"1313914596521058304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EtelvinaMartins",199,TRUE,FALSE,NA,NA
"3303","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:50:24,FALSE,NA,"1313914590858809346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ggukfoxy",2378,TRUE,FALSE,NA,NA
"3304","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:23,FALSE,NA,"1313914587712946176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YehudaCienfueg1",1823,TRUE,FALSE,NA,NA
"3305","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:23,FALSE,NA,"1313914586920300550",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fehlss",1823,TRUE,FALSE,NA,NA
"3306","RT @MedicinaEmDBT: TEM EPISÓDIO NOVO NO AR!

O SUS e o teto de gastos. Debatemos um dos grandes gargalos do nosso sistema de saúde que é o…",FALSE,0,NA,2020-10-07 18:50:18,FALSE,NA,"1313914564648538112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ianvitorb",35,TRUE,FALSE,NA,NA
"3307","RT @Helenasth: O ministro  Pazuello (Saúde), principal responsável pela gestão da saúde no Brasil e pelas ações de combate ao novo coronaví…",FALSE,0,NA,2020-10-07 18:50:17,FALSE,NA,"1313914563272863746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThiagoFSR83",3,TRUE,FALSE,NA,NA
"3308","RT @paula_ccaroline: Vocês precisam entender que o SUS é simplesmente tudo! 
Quem me acompanha aqui, sabe da novela que eu tive com o DIU d…",FALSE,0,NA,2020-10-07 18:50:17,FALSE,NA,"1313914562144604163",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","maymorf",1,TRUE,FALSE,NA,NA
"3309","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:16,FALSE,NA,"1313914558369673217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Francis_Doyle",1823,TRUE,FALSE,NA,NA
"3310","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:15,FALSE,NA,"1313914552078282752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ednateixeira53",1823,TRUE,FALSE,NA,NA
"3311","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:13,FALSE,NA,"1313914545300295682",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaissaFriozzi",1823,TRUE,FALSE,NA,NA
"3312","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:50:12,FALSE,NA,"1313914540220911621",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmoraws",2378,TRUE,FALSE,NA,NA
"3313","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:07,FALSE,NA,"1313914518221852673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lu_schiller",1823,TRUE,FALSE,NA,NA
"3314","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:06,FALSE,NA,"1313914514275012609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ricampana",1823,TRUE,FALSE,NA,NA
"3315","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:50:06,FALSE,NA,"1313914513905852417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lukk1_",1823,TRUE,FALSE,NA,NA
"3316","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:49:58,FALSE,NA,"1313914480112422913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alzirarosa_",1823,TRUE,FALSE,NA,NA
"3317","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:49:57,FALSE,NA,"1313914479751634945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scottsyorke",1823,TRUE,FALSE,NA,NA
"3318","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:49:57,FALSE,NA,"1313914477520343040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shoveltriwhat",1823,TRUE,FALSE,NA,NA
"3319","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:49:57,FALSE,NA,"1313914476450779141",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dlarviyn_",2378,TRUE,FALSE,NA,NA
"3320","RT @LulaOficial: Imagine o Brasil enfrentando a pandemia sem o SUS? Sem o Samu, as UPAs. Imagine um país sem a Farmácia Popular. Em vários…",FALSE,0,NA,2020-10-07 18:49:56,FALSE,NA,"1313914475528040448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulaBeiro",821,TRUE,FALSE,NA,NA
"3321","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:49:53,FALSE,NA,"1313914458880778240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gabriellsilva01",1823,TRUE,FALSE,NA,NA
"3322","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:49:50,FALSE,NA,"1313914450097958912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charlie_ssz",2378,TRUE,FALSE,NA,NA
"3323","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:49:49,FALSE,NA,"1313914445421305864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VALLEFLA",1823,TRUE,FALSE,NA,NA
"3324","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:49:47,FALSE,NA,"1313914436210565125",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leh_Tae_",2378,TRUE,FALSE,NA,NA
"3325","@malubelan @operacaopadrao @FelipebuggyDota @Lucas12146064 @ridorgo @faveladoinvest @emerichpaloma @GuilhermeBoulos… https://t.co/Q1wm1O9UXz",FALSE,1,"malubelan",2020-10-07 18:49:47,TRUE,"1313911906688696320","1313914434037874692","16930892","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Michael_Santii",0,FALSE,FALSE,NA,NA
"3326","RT @GuilhermeBoulos: “Eu não sabia nem o que era o SUS."" Essa frase foi dita HOJE pelo atual Ministro da Saúde do governo Bolsonaro, no mei…",FALSE,0,NA,2020-10-07 18:49:42,FALSE,NA,"1313914416015048704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luheredia",1823,TRUE,FALSE,NA,NA
"3327","""Nem sabia o que era SUS"", diz ministro da Saúde https://t.co/utydFWf65j /Que bom né?Na Inglaterra eles veneram o S… https://t.co/yqAIszrRfZ",FALSE,1,NA,2020-10-07 18:49:42,TRUE,NA,"1313914414228176897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","liz_niter",0,FALSE,FALSE,NA,NA
"3328","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 18:49:42,FALSE,NA,"1313914413922111489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gillyworks",126,TRUE,FALSE,NA,NA
"3329","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:49:41,FALSE,NA,"1313914412286324742",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mushroomgiirl",2378,TRUE,FALSE,NA,NA
"3330","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 18:49:32,FALSE,NA,"1313914372947873793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TomeiAbuso",126,TRUE,FALSE,NA,NA
"3331","RT @erikakokay: URGENTE

Ministro da Saúde de Bolsonaro acaba de assumir que ""não sabia nem o que era o SUS"" antes da pandemia. A gente sab…",FALSE,0,NA,2020-10-07 18:49:30,FALSE,NA,"1313914363607216135",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jao__victorr",126,TRUE,FALSE,NA,NA
"3332","RT @VittorGuidoni: se defende o sus = namora comigo",FALSE,0,NA,2020-10-07 18:49:29,FALSE,NA,"1313914361858207747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuizMontenegro2",2378,TRUE,FALSE,NA,NA
