id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1223381189379198977,1223249828261572608,2020-01-31 23:02:59 UTC,2020-01-31,23:02:59,+0000,71918823,deiiapereira,Futura velha dos GATOS.,,"@VittorGuidoni O SUS é programa que países de primeiro mundo usam como modelo para sua saúde, mas as pessoas daqui só reclamar. Não que o ele esteja do jeito correto, mas acreditem em mim saúde privatizada é bem pior.",pt,['vittorguidoni'],[],[],0,0,0,[],[],https://twitter.com/deiiapereira/status/1223381189379198977,,,0,,,,,,,,"{'user_id': '785886013692399616', 'username': 'VittorGuidoni'}",,,,
1223378843551117313,1223378843551117313,2020-01-31 22:53:40 UTC,2020-01-31,22:53:40,+0000,948369571370676225,magsterie,that f*cker,,"melhor q todas as que eu fiz com plano de saude na vida

SALVEM O SUS",pt,[],[],[],0,0,0,[],[],https://twitter.com/magsterie/status/1223378843551117313,,https://twitter.com/dantegalileu/status/1222898441069551616,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223374936976371713,1223374679458680832,2020-01-31 22:38:08 UTC,2020-01-31,22:38:08,+0000,103141340,usernomme,Etezinho de Marte,,"O post é pra reforçar a ideia de que em algumas áreas e municípios o sus funciona muito bem, e é aí que a gente tem que se inspirar. Eu recomendo que vocês estudem sobre o sus, sobre como era a saúde no brasil antes do sus, sobre o sistema particular de saúde, sobre quem tá por +",pt,[],[],[],1,0,1,[],[],https://twitter.com/usernomme/status/1223374936976371713,,,0,,,,,,,,"{'user_id': '103141340', 'username': 'usernomme'}",,,,
1223374762975600640,1223374679458680832,2020-01-31 22:37:27 UTC,2020-01-31,22:37:27,+0000,103141340,usernomme,Etezinho de Marte,,"Esse tweet teve um alcance muito grande, e com isso acaba surgindo todo tipo de comentário e opinião. Primeiro, confessa que essa imagem ficou linda pra baralho. Segundo, ninguém aqui tá dizendo que o sus é perfeito, todo mundo sabe das dificuldades do nosso sistema de saúde",pt,[],[],[],1,0,0,[],[],https://twitter.com/usernomme/status/1223374762975600640,,,0,,,,,,,,"{'user_id': '103141340', 'username': 'usernomme'}",,,,
1223371706351390728,1223266194259697665,2020-01-31 22:25:18 UTC,2020-01-31,22:25:18,+0000,71331017,lorix_1,Sr. MaGoo🐷🥝😷,,@Danielhrs Uma duvida: esse numero da saúde é o orçamento do SUS?,pt,['danielhrs'],[],[],0,0,0,[],[],https://twitter.com/Lorix_1/status/1223371706351390728,,,0,,,,,,,,"{'user_id': '33548687', 'username': 'Danielhrs'}",,,,
1223371230033694721,1223303860137218051,2020-01-31 22:23:25 UTC,2020-01-31,22:23:25,+0000,1006684202081898497,alexandrefenel1,Huitzilopochtli,,"@anarcomiguxos Na verdade eu estou até intrigado porque o processo de destruição do setor público ainda não atingiu o SUS com força. O ministro da saúde é, estranhamente, silencioso.",pt,['anarcomiguxos'],[],[],1,0,0,[],[],https://twitter.com/AlexandreFenel1/status/1223371230033694721,,,0,,,,,,,,"{'user_id': '3521488637', 'username': 'anarcomiguxos'}",,,,
1223369620062658560,1223369620062658560,2020-01-31 22:17:01 UTC,2020-01-31,22:17:01,+0000,29013551,rhprj,rhp-rj ♥️♥️ 😷,,"O SUS é essencial para a nossa saúde pública.

Ou vocês acham que as propostas de Guedes irão lhe favorecer?

Guedes governa para os bancos.  Os bancos só querem lucrar.  E já até admitem que esse governo mate o povo.
O importante é lucrar.",pt,[],[],[],0,0,0,[],[],https://twitter.com/rhprj/status/1223369620062658560,,https://twitter.com/AdsumP/status/1223205660529217537,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223369447827787776,1223369447827787776,2020-01-31 22:16:20 UTC,2020-01-31,22:16:20,+0000,4761801921,haltzmauljoe,little bit sicker than most,,É uma das paradas q eu mais pareço nacionalista falando sobre. O SUS É O MELHOR SISTEMA DE SAÚDE DO MUNDO.,pt,[],[],[],0,0,1,[],[],https://twitter.com/haltzmauljoe/status/1223369447827787776,,https://twitter.com/umiriti/status/1223321266389647360,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223367761507864577,1223329320078319616,2020-01-31 22:09:38 UTC,2020-01-31,22:09:38,+0000,530037702,janaviscardi,Jana Viscardi - bem linguista do Youtube,,"@isasldnh + essa pessoa também vai querer o atendimento q, em vários casos e infelizmente, é “melhor” no privado.

Muitos de nós achamos chocante, mas, no aperto, temos seguro de saúde e usamos o privado.

Nem de longe defendo o fim do SUS mas compreendo a angústia de quem busca o privado.",pt,['isasldnh'],[],[],2,0,6,[],[],https://twitter.com/janaviscardi/status/1223367761507864577,,,0,,,,,,,,"{'user_id': '530037702', 'username': 'janaviscardi'}",,,,
1223367393273176066,1223367393273176066,2020-01-31 22:08:10 UTC,2020-01-31,22:08:10,+0000,41825561,drivanbruno,Ivan Bruno,,"Quem defende a privatização do SUS, de duas uma: ou é dono de plano de saúde ou um asno!",pt,[],[],[],0,0,1,[],[],https://twitter.com/DrIvanBruno/status/1223367393273176066,,https://twitter.com/erikakokay/status/1222592748353728517,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223367156768956417,1223367156768956417,2020-01-31 22:07:13 UTC,2020-01-31,22:07:13,+0000,136040782,agimediata,Imediata,,SUS (sistema único de saúde): o sistema de saúde brasileiro é o maior sistema público de saúde do mundo,pt,[],[],[],0,1,0,[],[],https://twitter.com/agimediata/status/1223367156768956417,,https://twitter.com/UrbanNathalia/status/1223361073081999360,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223367111420055554,1223329320078319616,2020-01-31 22:07:03 UTC,2020-01-31,22:07:03,+0000,530037702,janaviscardi,Jana Viscardi - bem linguista do Youtube,,"@isasldnh Eu acho que a gente não pode ignorar o fato de que muitas pessoas não têm bom acesso à saúde, que o SUS, sucateado, pode não atender muitas demandas. Nesse sentido, pra quem precisa resolver seu problema hoje, não no futuro, e vê seus chefes e pessoas de outras classes usando +",pt,['isasldnh'],[],[],1,0,10,[],[],https://twitter.com/janaviscardi/status/1223367111420055554,,,0,,,,,,,,"{'user_id': '3403688741', 'username': 'isasldnh'}",,,,
1223366061787172864,1223303218970669056,2020-01-31 22:02:52 UTC,2020-01-31,22:02:52,+0000,28542777,brunagoulart,Bruna Goulart,,"@pacheco__filipe só que tipo, de alguma forma essas pessoas têm que ser atendidas
eu defendo o sus e os correios por isso, a gente vive em cidade grande e tem opções (eu mesma uso plano de saúde) mas a realidade do interior do brasil é mais complicada",pt,['pacheco__filipe'],[],[],1,0,1,[],[],https://twitter.com/brunagoulart/status/1223366061787172864,,,0,,,,,,,,"{'user_id': '1076434139732238337', 'username': 'pacheco__filipe'}",,,,
1223365534248505344,1223347722020777985,2020-01-31 22:00:47 UTC,2020-01-31,22:00:47,+0000,2994516082,luisluizbronco,Bronco,,"@mariaelysia @Brenno_Mongero @Abemsomado @joao_trevi @Chantecler @Estadao @fausto_macedo O que eu questionei sobre o SUS d outros países é pra vocês pensarem se o Brasil com o sistema de saúde precário nosso teria condições de fazer frente a uma epidemia dessas. Dizem q o do Reino Unido é o melhor do mundo. 
Aqui vai ser o apocalipse e a esquerda quer trazer o vírus",pt,"['mariaelysia', 'brenno_mongero', 'abemsomado', 'joao_trevi', 'chantecler', 'estadao', 'fausto_macedo']",[],[],1,0,1,[],[],https://twitter.com/LuisLuizbronco/status/1223365534248505344,,,0,,,,,,,,"{'user_id': '15813908', 'username': 'mariaelysia'}",,,,
1223361073081999360,1223361073081999360,2020-01-31 21:43:03 UTC,2020-01-31,21:43:03,+0000,16284725,urbannathalia,Nathália Urban,,SUS (sistema único de saúde): The Brazilian health care system is the largest government run public health care system in the world,en,[],[],[],0,18,65,[],[],https://twitter.com/UrbanNathalia/status/1223361073081999360,,https://twitter.com/umiriti/status/1223321266389647360,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223360069850370048,1223347722020777985,2020-01-31 21:39:04 UTC,2020-01-31,21:39:04,+0000,1002652168812482561,brenno_mongero,Brenno Mongero,,"@LuisLuizbronco @joao_trevi @Abemsomado @mariaelysia @Chantecler @Estadao @fausto_macedo O SUS é um dos melhores programas de saúde pública do mundo! Têm seus defeitos e pode ser melhor administrado, mas a ideia é excelente, nos só pecamos na execução!",pt,"['luisluizbronco', 'joao_trevi', 'abemsomado', 'mariaelysia', 'chantecler', 'estadao', 'fausto_macedo']",[],[],0,0,2,[],[],https://twitter.com/Brenno_Mongero/status/1223360069850370048,,,0,,,,,,,,"{'user_id': '1002652168812482561', 'username': 'Brenno_Mongero'}",,,,
1223357872454672384,1223357872454672384,2020-01-31 21:30:20 UTC,2020-01-31,21:30:20,+0000,39321814,curriculumcombr,Curriculum.com.br,,"Dedicada integralmente ao ensino, pesquisa, gestão e à assistência à saúde, a Fundação do ABC disponibiliza praticamente 100% da capacidade instalada a serviço do SUS (Sistema Único de Saúde). Veja as vagas e candidate-se gratuitamente em nosso site!
https://t.co/l2jMseFwmd https://t.co/GoKnPyatG8",pt,[],['http://www.curriculum.com.br/candidatos/vagas-emprego/fundacao-do-abc/'],['https://pbs.twimg.com/media/EPo9gETW4AIQNu9.jpg'],0,0,1,[],[],https://twitter.com/curriculumcombr/status/1223357872454672384,,,1,https://pbs.twimg.com/media/EPo9gETW4AIQNu9.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1223357004116262913,1223355205342973954,2020-01-31 21:26:53 UTC,2020-01-31,21:26:53,+0000,1038528694002831361,lonelydyingclub,sᴄʀɪᴘᴛᴀ ᴠᴏʟᴀɴᴛ 🏳️‍🌈⃤,,Esses seres que criticam e abandonam os brasileiros numa crise são o tipo de hipócrita que depois vem cobrar patriotismo. Reclamam tanto do sus e da capacidade da educação e saúde brasileira mas se esquecem que a dois meses era reportado a primeiro genoterapia na América Latina,pt,[],[],[],1,0,0,[],[],https://twitter.com/lonelydyingclub/status/1223357004116262913,,,0,,,,,,,,"{'user_id': '1038528694002831361', 'username': 'lonelydyingclub'}",,,,
1223356947195400198,1222993665301393417,2020-01-31 21:26:39 UTC,2020-01-31,21:26:39,+0000,1103083613548097536,exterminadord17,hater de políticos,,"@emoemcrise @vitorsnug @lucadisena @philipepompeu @vegetacil kkkk brendon, vamos la, se prefere usar o SUS ou um plano de saude americano? kkkk rlx ae",pt,"['vitorsnug', 'lucadisena', 'philipepompeu', 'vegetacil']",[],[],0,0,0,[],[],https://twitter.com/ExterminadorD17/status/1223356947195400198,,,0,,,,,,,,"{'user_id': '2800290148', 'username': 'brwndxn'}",,,,
1223354245606449153,1223259095186247686,2020-01-31 21:15:55 UTC,2020-01-31,21:15:55,+0000,2340294145,davi_dongordon,Davi,,@torpedro_eu Ué se a saúde não fosse regulada não era caro como é hoje não tô falando que se tirasse o SUS agora seria perfeito é só que o estado corrige um erro com outro,pt,['torpedro_eu'],[],[],2,0,0,[],[],https://twitter.com/Davi_DonGordon/status/1223354245606449153,,,0,,,,,,,,"{'user_id': '809051247659667456', 'username': 'torpedro_eu'}",,,,
1223353112565551106,1223347722020777985,2020-01-31 21:11:25 UTC,2020-01-31,21:11:25,+0000,1014319624270303232,fiuzaemello,Rômulo Fiúza e Mello,,"@KCantagalli @spfctheu @crodaconcurso @Estadao @fausto_macedo O BR é uma das 10 maiores economias e o SUS é um dos maiores sistemas de saúde pública do 🌎. O BR tem um dos maiores sistemas epidemiológicos e um dos maiores e mais eficientes sistemas de vacinação em massa do mundo.

Até Uruguai e Colômbia dando exemplo https://t.co/5uJ7QtvBnN",pt,"['kcantagalli', 'spfctheu', 'estadao', 'fausto_macedo']",['https://www.montevideo.com.uy/Noticias/Evacuaron-en-avion-a-los-dos-uruguayos-que-estaban-en-Wuhan-epicentro-del-coronavirus-uc742793'],[],0,0,0,[],[],https://twitter.com/fiuzaemello/status/1223353112565551106,,,0,,,,,,,,"{'user_id': '1193641578310651905', 'username': 'KCantagalli'}",,,,
1223351705116532736,1223347722020777985,2020-01-31 21:05:49 UTC,2020-01-31,21:05:49,+0000,1014319624270303232,fiuzaemello,Rômulo Fiúza e Mello,,"@spfctheu @KCantagalli @crodaconcurso @Estadao @fausto_macedo O Brasil é uma das 10 maiores economias do mundo e o SUS é um dos maiores sistemas de saúde pública do mundo. O Brasil, inclusive, tem um dos maiores sistemas de combate epidemiológico e um dos maiores e mais eficientes sistemas de vacinação em massa do mundo.",pt,"['spfctheu', 'kcantagalli', 'estadao', 'fausto_macedo']",[],[],1,0,0,[],[],https://twitter.com/fiuzaemello/status/1223351705116532736,,,0,,,,,,,,"{'user_id': '3054338374', 'username': 'spfctheu'}",,,,
1223349487504175112,1223343108357853192,2020-01-31 20:57:01 UTC,2020-01-31,20:57:01,+0000,856907189998559232,brenolgaspar,Breno Gaspar,,"@joelluiz_adv A cirurgia é reversível independente de se feita no SUS ou particular. A questão é que o SUS não cobre a reversão, aí dependendo da unidade de saúde que vc for eles vão falar que não é reversível pq né, dependendo da condição da pessoa, se não é coberto pelo SUS não é reversível.",pt,['joelluiz_adv'],[],[],1,0,6,[],[],https://twitter.com/brenolgaspar/status/1223349487504175112,,,0,,,,,,,,"{'user_id': '330749067', 'username': 'joelluiz_adv'}",,,,
1223348393411534849,1223348393411534849,2020-01-31 20:52:40 UTC,2020-01-31,20:52:40,+0000,1217914023133491204,prefeituradevr1,Prefeitura de Várzea Grande,,"Por ordem da prefeita Lucimar Sacre de Campos a Secretaria de Saúde de Várzea Grande, convocou mais 146 aprovados da área de saúde reforçando o atendimento a população.
São médicos, especialistas, enfermeiros, agentes do SUS entre outros.
https://t.co/CRIibx4vkR",pt,[],['https://www.gazetadigital.com.br/editorias/cidades/vrzea-grande-convoca-146-aprovados-no-concurso-da-sade/6060'],[],0,0,0,[],[],https://twitter.com/PrefeituradeVr1/status/1223348393411534849,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223346966890938370,1223346966890938370,2020-01-31 20:47:00 UTC,2020-01-31,20:47:00,+0000,1599106537,justicafederal,Justiça Federal,,"TRF4: Um portador de Distrofia Muscular de Duchenne, que sofre com problemas respiratórios pela evolução da doença progressiva, tem direito a receber aparelho de ventilação através do Sistema Único de Saúde (SUS). #Saúde",pt,[],[],[],0,4,3,['saúde'],[],https://twitter.com/justicafederal/status/1223346966890938370,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223345929178222593,1223336405449019394,2020-01-31 20:42:52 UTC,2020-01-31,20:42:52,+0000,4496913754,montlobskf,aaaadriana,,"@banhodecaju O SUS cobre sim, quando afeta sua saúde (como as dores e tudo mais), eu bem queria que os meus tbm fossem embora com o peso",pt,['banhodecaju'],[],[],0,0,0,[],[],https://twitter.com/montlobskf/status/1223345929178222593,,,0,,,,,,,,"{'user_id': '3018791471', 'username': 'banhodecaju'}",,,,
1223344681616101377,1223344681616101377,2020-01-31 20:37:55 UTC,2020-01-31,20:37:55,+0000,368337676,federassantasmg,federassantas,,"Estão abertas as inscrições para o curso “Experiência e jornada do paciente”, que será realizado no dia 19 de fevereiro, em Belo Horizonte. 

Faça sua inscrição pelo site https://t.co/DONppEduXO e participe!

#federassantas
#hospitaisfilantropicos
#santacasa
#cursos
#saúde
#SUS https://t.co/Np3g6oWCh4",pt,[],['https://bit.ly/2uNLzs6'],['https://pbs.twimg.com/media/EPoxf16XUAIsj_D.jpg'],0,3,6,"['federassantas', 'hospitaisfilantropicos', 'santacasa', 'cursos', 'saúde', 'sus']",[],https://twitter.com/federassantasmg/status/1223344681616101377,,,1,https://pbs.twimg.com/media/EPoxf16XUAIsj_D.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1223344554373451779,1223343766326693890,2020-01-31 20:37:25 UTC,2020-01-31,20:37:25,+0000,172512273,bncadelrio,⌜𝒄𝒂𝒄𝒂𝒖⌟ 🦇,,"@ageofgioh O problema do SUS é realmente a administração bosta, mas mano tem vacina que custa sem zoeira nenhuma 6 mil reais e o SUS te dá de graça. Além de ter o programa de saúde da família que é maravilhoso e da acesso a saúde pra quem nunca nem viu um enfermeiro",pt,['ageofgioh'],[],[],1,0,0,[],[],https://twitter.com/bncadelrio/status/1223344554373451779,,,0,,,,,,,,"{'user_id': '1166332672999907328', 'username': 'ageofgioh'}",,,,
1223338397646934016,1223338397646934016,2020-01-31 20:12:57 UTC,2020-01-31,20:12:57,+0000,82935220,fcmscsp,FaculdadeSantaCasaSP,,"Ricardo Rodrigues Teixeira, professor da #especialização em #Psicopatologia e #Saúde Pública, fala sobre o foco de sua disciplina, intitulada ""Redes de atenção e redes de produção de saúde"".

https://t.co/QzwiOsf9yN

#SantaCasa #PósGraduação #SaúdePública #SaúdeMental #SUS https://t.co/lrcF9KfxzX",pt,[],['http://bit.ly/PsicoSaúde'],[],0,0,0,"['especialização', 'psicopatologia', 'saúde', 'santacasa', 'pósgraduação', 'saúdepública', 'saúdemental', 'sus']",[],https://twitter.com/FCMSCSP/status/1223338397646934016,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1223338258484035584/pu/img/umw1Gf65spAmBjkH.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1223337268062179328,1223337268062179328,2020-01-31 20:08:27 UTC,2020-01-31,20:08:27,+0000,1222526926306324483,amigofonte,fonteamigo,,"A estratégia da saúde digital para o Brasil, que já vem sendo construída por meio do Programa Conecte SUS.    promover a conectividade visando à integração do Sistema Único de Saúde (SUS).",pt,[],[],[],0,0,0,[],[],https://twitter.com/amigofonte/status/1223337268062179328,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223334283978461189,1223334283978461189,2020-01-31 19:56:36 UTC,2020-01-31,19:56:36,+0000,1222526926306324483,amigofonte,fonteamigo,,O Ministério da Saúde está construindo projeto de informatização que se adapte as necessidades e demandas de cada município!!  o projeto de informatização das unidades de saúde da Atenção Primária – principal porta de entrada do cidadão ao Sistema Único de Saúde (SUS),pt,[],[],[],0,0,0,[],[],https://twitter.com/amigofonte/status/1223334283978461189,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223333184751964163,1223046444120248322,2020-01-31 19:52:14 UTC,2020-01-31,19:52:14,+0000,66204196,viananatalia,Natalia Viana 🇧🇷,,"@atenas O SUS é o único sistema de saúde pública do mundo que atende mais de 190 milhões de pessoas, sendo que 80% delas dependem exclusivamente dele para qualquer atendimento de saúde. Fonte: Ministério da Saúde.",pt,['atenas'],[],[],0,0,0,[],[],https://twitter.com/VianaNatalia/status/1223333184751964163,,,0,,,,,,,,"{'user_id': '16375099', 'username': 'atenas'}",,,,
1223332642071949314,1223332642071949314,2020-01-31 19:50:04 UTC,2020-01-31,19:50:04,+0000,858929156553355264,webchamego,Wencha,,"Vcs que querem tirar o sus: tenho plano de saúde do exército( fusex), eu tô com dor nessa pele q brotou em volta do meu siso e fui no exército pra eles verem já que eu acordei de madrugada com febre, muita dor, não conseguindo engolir a própria saliva e nem abrir a própria boca+",pt,[],[],[],2,1,2,[],[],https://twitter.com/webchamego/status/1223332642071949314,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1223327326403993600,1222898441069551616,2020-01-31 19:28:57 UTC,2020-01-31,19:28:57,+0000,1117939711996321792,gustavmv2,Guga,,"@w_ricardino @dantegalileu Comparar o SUS com o sistema de saúde americano é um tanto desonesto, visto que aqui é um lixo por ser Estatal e lá é um oligopólio peotegido pelo Estado",pt,"['w_ricardino', 'dantegalileu']",[],[],0,0,1,[],[],https://twitter.com/Gustavmv2/status/1223327326403993600,,,0,,,,,,,,"{'user_id': '775108257836916737', 'username': 'w_ricardino'}",,,,
1223327029380165632,1223321266389647360,2020-01-31 19:27:46 UTC,2020-01-31,19:27:46,+0000,1052548369967706113,onemoraine,Morena,,"@silentmigraine @umiriti Ele perguntou como que uma pessoa q n sabe ler pode comprar tanto remédio (nos EUA n tem sus, lá remédio é caro pra porra) e aí a outra pessoa responde que isso foi aqui no Brasil e que a gente tem sistema público de saúde.",pt,['umiriti'],[],[],10,41,1948,[],[],https://twitter.com/onemoraine/status/1223327029380165632,,,0,,,,,,,,"{'user_id': '4825611459', 'username': 'polipokit'}",,,,
1223321952179367936,1223316184856178689,2020-01-31 19:07:36 UTC,2020-01-31,19:07:36,+0000,3394957911,rafaellsimoes,🇧🇷 Rafael: o filósofo natural🏴,,"@_veggin Vai no SUS, lá é legal, dá última vez que fui até tirei onda com Secretário de Saúde de MT",pt,['_veggin'],[],[],0,0,0,[],[],https://twitter.com/Rafaellsimoes/status/1223321952179367936,,,0,,,,,,,,"{'user_id': '1156627280103444481', 'username': '_veggin'}",,,,
1223320633376940032,1223320633376940032,2020-01-31 19:02:21 UTC,2020-01-31,19:02:21,+0000,1229893772,enicomputer,Enicomputer,,"Marcello Casal Jr./Agência Brasil (Reprodução)

Publicado em 31/01/2020 - 15:49

Por Jonas Valente – Repórter Agência Brasil * Brasília

O governo federal lançou esta semana a Câmara Saúde 4.0,  #CÂMARASAÚDE40 #INTERNETDASCOISAS #SUS https://t.co/GCXrhLuGWE https://t.co/jjcXrmJHCA",pt,[],['https://www.enicomputer.com.br/governo-lanca-projeto-para-promover-saude-digital/'],['https://pbs.twimg.com/media/EPobohXXkAAnHY-.jpg'],0,1,1,"['câmarasaúde40', 'internetdascoisas', 'sus']",[],https://twitter.com/Enicomputer/status/1223320633376940032,,,1,https://pbs.twimg.com/media/EPobohXXkAAnHY-.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
