id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1278084548132311042,1278075828795039744,2020-06-30 21:54:36 UTC,2020-06-30,21:54:36,+0000,1049032114077929472,loide_siqueira,não interessa,,"@MatheusComunica Eles querem é isso mesmo, caos, morte, vê se morre alguém deles? Só o povo, imagina a economia q eles vão fazer na previdência e no SUS, qdo passar a pandemia! Ninguém liga pra nada,saúde,educação,qualidade de vida, segurança, tudo uma porcaria,eles moram fora, a gente morre aqui",pt,['matheuscomunica'],[],[],0,0,0,[],[],https://twitter.com/loide_siqueira/status/1278084548132311042,,,0,,,,,,,,"{'user_id': '1021371600233467909', 'username': 'MatheusComunica'}",,,,
1278082409838391296,1278082409838391296,2020-06-30 21:46:06 UTC,2020-06-30,21:46:06,+0000,132191012,mhelenars,Mhelena,,"Atenção primária à saúde é central no SUS em meio à pandemia, defende pesquisadora https://t.co/jR5tpTFzwL",pt,[],['https://www.brasildefato.com.br/2020/06/30/atencao-primaria-a-saude-e-central-no-sus-em-meio-a-pandemia-afirma-pesquisadora#.XvuymmSGAEs.twitter'],[],0,0,0,[],[],https://twitter.com/mhelenaRS/status/1278082409838391296,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278079121168490499,1278076089957363712,2020-06-30 21:33:02 UTC,2020-06-30,21:33:02,+0000,1124650337237917696,jorge41224263,Jorge,,"@CNNBrasil Qdo o governo estadual e federal vai ser multado pôr deixar a saúde eo nosso SUS sucateado?
Qual o valor desta multa pôr milhões de vidas perdidas até hj",pt,['cnnbrasil'],[],[],0,0,0,[],[],https://twitter.com/Jorge41224263/status/1278079121168490499,,,0,,,,,,,,"{'user_id': '809124436880322561', 'username': 'CNNBrasil'}",,,,
1278078356811141120,1278078356811141120,2020-06-30 21:30:00 UTC,2020-06-30,21:30:00,+0000,64257256,brasildefato,Brasil de Fato (em 🏠),,"Atenção primária à saúde é central no SUS em meio à pandemia, defende pesquisadora

“Não é possível naturalizar que o SUS tenha 1,8 leito por 10 mil habitantes, enquanto no setor privado existam 7,3 leitos para a mesma quantidade de pessoas"", ressalta.
https://t.co/FlXWv5XkpE",pt,[],['https://www.brasildefato.com.br/2020/06/30/atencao-primaria-a-saude-e-central-no-sus-em-meio-a-pandemia-afirma-pesquisadora'],[],0,17,32,[],[],https://twitter.com/brasildefato/status/1278078356811141120,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278078195057688576,1277882332213583872,2020-06-30 21:29:21 UTC,2020-06-30,21:29:21,+0000,752639369916215296,_carlabarros_,Carla,,"@koftheclouds Eu abri uma reclamação na Ouvidoria do SUS sobre o assunto e ficaram de me responder dia 30 de MAIO, já repassaram para a área da saúde mental e NADA de resposta. Me revoltei qdo vi a prefeitura postando no facebook que tem PSIQUIATRIA no lugar q eu passava sendo que NÃO TEM. https://t.co/iM3r65M1Al",pt,[],[],['https://pbs.twimg.com/tweet_video_thumb/EbylVeJXkAYbqep.jpg'],0,0,0,[],[],https://twitter.com/_carlabarros_/status/1278078195057688576,,,1,https://pbs.twimg.com/tweet_video_thumb/EbylVeJXkAYbqep.jpg,,,,,,,"{'user_id': '1005152287994544134', 'username': 'tabyway'}",,,,
1278077748225998849,1278077748225998849,2020-06-30 21:27:35 UTC,2020-06-30,21:27:35,+0000,58566925,jehsilvano,Jéssica,,Hoje meu pai foi internado em um hospital público. Se não existisse um sistema público de saúde no Brasil não teríamos condições de cuidar dele. Aí eu chego em casa e tenho que ouvir gente defendendo um presidente que sempre desprezou o SUS. Eu não consigo nem dialogar mais,pt,[],[],[],1,0,3,[],[],https://twitter.com/jehsilvano/status/1278077748225998849,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278077439588143105,1278077439588143105,2020-06-30 21:26:21 UTC,2020-06-30,21:26:21,+0000,124206521,jornaland,A Nova Democracia,,"“Nem o pior ministro da Saúde fez o que Exército está fazendo, desmontando a engrenagem do SUS”

Leia mais: https://t.co/fdNxrpClaU

@elpais_brasil 

#AND #GovernoDeMilitares #Bolsonaro https://t.co/i10FidAa24",pt,['elpais_brasil'],['https://buff.ly/3eINyQm'],['https://pbs.twimg.com/media/EbykqHjXkAQX7oK.jpg'],0,1,2,"['and', 'governodemilitares', 'bolsonaro']",[],https://twitter.com/jornaland/status/1278077439588143105,,,1,https://pbs.twimg.com/media/EbykqHjXkAQX7oK.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1278076919901290497,1278028873343602688,2020-06-30 21:24:17 UTC,2020-06-30,21:24:17,+0000,1082789877106860034,ianino2,Ianino,,"@BohnGass Enquanto os cargos eletivos tiverem seus planos de saúde pagos pelo povo (que não os tem tem) a saúde pública será tratada com descaso, uma PANDEMIA será sempre uma ""gripezinha"". Se quando o Insano contraiu tivesse que ser tratado no SUS ...",pt,['bohngass'],[],[],0,0,1,[],[],https://twitter.com/Ianino2/status/1278076919901290497,,,0,,,,,,,,"{'user_id': '63127680', 'username': 'BohnGass'}",,,,
1278076698236420096,1276817549682864128,2020-06-30 21:23:25 UTC,2020-06-30,21:23:25,+0000,1087045457782734848,proflavioborges,Prof. Dr.Flavioborges,,"@APessinato @Cristia18210344 @BakuninJunior @folha Então é gado mesmo. Lamento mais ainda. Vai lá nas manifestações apoiar o Jumento e quando pegar Covid-19 não procure o SUS, pois saúde pública é coisa de comunista. Vai ser burra assim comendo grama pela raiz.",pt,"['apessinato', 'cristia18210344', 'bakuninjunior', 'folha']",[],[],1,0,0,[],[],https://twitter.com/Proflavioborges/status/1278076698236420096,,,0,,,,,,,,"{'user_id': '1256998644198387712', 'username': 'APessinato'}",,,,
1278076118025863169,1278076118025863169,2020-06-30 21:21:06 UTC,2020-06-30,21:21:06,+0000,1141089236965351424,bombozila,Bombozila,,"Na Linha de Frente do #Covid19 não estão políticos, ministros nem empresários. Lá estão os profissionais de saúde pública, defensores do SUS e da vida. A pandemia agrava o estado de exceção e a luta pela saúde publica se acirra ainda mais. https://t.co/G7Q3W6jxbP",pt,[],['https://bombozila.com/na-fila-do-sus-ep-04/'],[],0,5,8,['covid19'],[],https://twitter.com/bombozila/status/1278076118025863169,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278073687061782537,1278055232904335362,2020-06-30 21:11:27 UTC,2020-06-30,21:11:27,+0000,926593467815481344,andreluislove,André Luís,,"@g1campinas Isso não é novidade em lugar nenhum do país, não é só pelo Covid 19 que isso acontece, isso acontece há anos na saúde pública do país. Não ter leito no SUS é uma situação que acontece faz tempo !",pt,['g1campinas'],[],[],0,0,0,[],[],https://twitter.com/andreluislove/status/1278073687061782537,,,0,,,,,,,,"{'user_id': '480769767', 'username': 'g1campinas'}",,,,
1278072514556702729,1277720198972346368,2020-06-30 21:06:47 UTC,2020-06-30,21:06:47,+0000,178182546,diegorafael63,Diego Rafael,,"@ronaldocaiado Senhor Governador isso e chover no molhado, já não temos os SUS em Goiás a muitos anos , carga e pressão que está sobre a saúde estadual não suportará essa pandemia e as próximas que virão e hora de mostrar serviço e competência de seus secretários, queremos mais por Goiás ...",pt,['ronaldocaiado'],[],[],0,0,1,[],[],https://twitter.com/diegorafael63/status/1278072514556702729,,,0,,,,,,,,"{'user_id': '32101740', 'username': 'ronaldocaiado'}",,,,
1278070391538421761,1277663185613578244,2020-06-30 20:58:21 UTC,2020-06-30,20:58:21,+0000,742202426896306176,profnelsontitan,Nelson Norberto,,"@alirioassuncao Não vejo e nunca vi proposta para acabar com o SUS! Aliás, o que vejo é propostas para limitar o acesso a pessoas carentes! Mas, a CF diz que a saúde é universal e para todos! Ora, seria isso elitismo? Acho que não!",pt,['alirioassuncao'],[],[],1,0,0,[],[],https://twitter.com/profnelsontitan/status/1278070391538421761,,,0,,,,,,,,"{'user_id': '230270346', 'username': 'alirioassuncao'}",,,,
1278070115716739072,1278017889765928960,2020-06-30 20:57:15 UTC,2020-06-30,20:57:15,+0000,36597234,luciandrade,Luciano Andrade,,"@markribis @mbfiorentini Só os iludidos. A saúde lá é vexaminosa. Nosso SUS, q já é horrível, dá de 10x0 no sistema de saúde cubano.",pt,"['markribis', 'mbfiorentini']",[],[],1,0,3,[],[],https://twitter.com/Luciandrade/status/1278070115716739072,,,0,,,,,,,,"{'user_id': '46919862', 'username': 'markribis'}",,,,
1278070015300943872,1278070015300943872,2020-06-30 20:56:51 UTC,2020-06-30,20:56:51,+0000,1125479023847583745,midianewsbr,Midia News Brasil,,"“A AGÊNCIA NACIONAL DE SAÚDE SUPLEMENTAR DEVE AUTORIZAR AGORA NAS PRIMEIRAS SEMANAS DE JULHO A RETOMADA DE CIRURGIAS E OUTROS PROCEDIMENTOS ELETIVOS, AÍ SIM PODEMOS OPERAR PELO SUS,” DIZ DR LOESTER - https://t.co/RVcarWzjwe https://t.co/W7CIEnCvmo",pt,[],['https://midianewscampogrande.com.br/?p=81545'],['https://pbs.twimg.com/media/Ebyd5-eXkAQH1vK.jpg'],0,0,0,[],[],https://twitter.com/MidiaNewsBR/status/1278070015300943872,,,1,https://pbs.twimg.com/media/Ebyd5-eXkAQH1vK.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1278069581916049409,1277951069281280000,2020-06-30 20:55:08 UTC,2020-06-30,20:55:08,+0000,2971980111,vitao9mm,vitão 9mm podcast🎙,,"@n0tm4th3vs @blcksheepnews claro que pessoa gorda tem direito a saúde. 
o SUS faz bariátrica caralho!

eu fiz pelo plano. senão teria feito pelo SUS. foda-se.

NÃO DÁ PRA SER SAUDÁVEL PESANDO MALDITOS CENTO E QUARENTA QUILOS Ô DISGRAÇA",pt,"['n0tm4th3vs', 'blcksheepnews']",[],[],1,1,12,[],[],https://twitter.com/vitao9mm/status/1278069581916049409,,,0,,,,,,,,"{'user_id': '1210347697321979905', 'username': 'n0tm4th3vs'}",,,,
1278069230735446016,1278069230735446016,2020-06-30 20:53:44 UTC,2020-06-30,20:53:44,+0000,48071620,abrasco,Associação Brasileira de Saúde Coletiva,,"""A geste está no momento de avançar na s soluções. Conhecemos o coronavírus há seis meses, mas o SUS conhecemos há muito tempo e temos de construir."" Eduardo Viegas da Silva, farmacêutico da Secretaria Estadual da Saúde do Rio Grande do Sul (SES/RS) https://t.co/U6MbbsDcyp",pt,[],[],['https://pbs.twimg.com/media/EbyccLzWsAI0ihw.jpg'],0,1,0,[],[],https://twitter.com/ABRASCO/status/1278069230735446016,,,1,https://pbs.twimg.com/media/EbyccLzWsAI0ihw.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1278068873699434496,1278068873699434496,2020-06-30 20:52:19 UTC,2020-06-30,20:52:19,+0000,1164306982523813893,terezanelmaal,Tereza Nelma,,"Com a pandemia do Covid-19 crescente no país, o prazo para prestadores de serviço de saúde no âmbito do SUS cumprirem metas quantitativas e qualitativas foi insuficiente. Por isso, apresentei o PL 3548/20, para que eles possam manter sua ações sem danos ao atendimento à população",pt,[],[],[],1,1,3,[],[],https://twitter.com/terezanelmaal/status/1278068873699434496,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278062438445977601,1278062438445977601,2020-06-30 20:26:45 UTC,2020-06-30,20:26:45,+0000,340374432,gael13000,Gael Silveira 13000,,"Galerinha de PL, não caiam nesse discurso crescente na cidade de que não podemos falar sobre questões ""além"" de PL. Como melhorar a Educação daqui sem discutir a manutenção do FUNDEB ou a Saúde municipal sem falar sobre o não-sucateamento do SUS? PL NÃO É DESCOLADO DO MUNDO!",pt,[],[],[],2,0,23,[],[],https://twitter.com/gael13000/status/1278062438445977601,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278060410084745216,1278037921451446274,2020-06-30 20:18:41 UTC,2020-06-30,20:18:41,+0000,172217291,gjamjun,Junior,,"@RaviMenezes2 @Ideias_Radicais @goiabademarmelo Em nenhum momento disse que era bom

Só é uma ferramenta assim como o SUS são ferramentas estatais
Uma padronizando o ensino e fortalencendo o Pacto federativo e outra oferecendo um serviço  de saúde  com financiamento via imposto

Uma ferramenta ñ é ruim Mas o uso coercitivo sim",pt,['ideias_radicais'],[],[],0,0,0,[],[],https://twitter.com/gjamjun/status/1278060410084745216,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278059788077805572,1278054409235247105,2020-06-30 20:16:13 UTC,2020-06-30,20:16:13,+0000,188319774,mauro_s_lima,Mauro Soares,,@dogarrett @bollemdb @RaisaRomor @mab_sp125 @dadourado É o procedimento padrão tanto no SUS quanto plano de saúde com confirmação ou suspeita a maioria já sai com receita azitromicina + ivermectina ou Nitazoxanida + Dexametasona ou prednisona,pt,"['dogarrett', 'bollemdb', 'raisaromor', 'mab_sp125', 'dadourado']",[],[],0,0,1,[],[],https://twitter.com/mauro_s_lima/status/1278059788077805572,,,0,,,,,,,,"{'user_id': '54998040', 'username': 'dogarrett'}",,,,
1278054727352225793,1278054723707437059,2020-06-30 19:56:06 UTC,2020-06-30,19:56:06,+0000,1211077471962988544,nanistrouble,(p)arteiro,,"Sigo batendo na tecla de que a saúde e a medicina são construídas a partir da exploração de corpos negros, vide o SUS como principal espaço de aprendizado e formação, e ainda que os movimentos de desconstrução da clínica autoritária e tecnocrática podem ser de tudo, mas não são,",pt,[],[],[],1,0,5,[],[],https://twitter.com/nanistrouble/status/1278054727352225793,,,0,,,,,,,,"{'user_id': '1211077471962988544', 'username': 'nanistrouble'}",,,,
1278054337630126082,1278054337630126082,2020-06-30 19:54:33 UTC,2020-06-30,19:54:33,+0000,113885149,dep_padrejoao,Padre João PT,,"Enquanto hospitais sofrem por falta de respiradores e medicamentos, R$ 25,7 bilhões, 66% dos recursos destinados ao enfrentamento da doença, ainda não chegaram ao SUS pelo Ministério da Saúde.

#ForaBolsonaro 

Fonte: @comunicacns https://t.co/aBextdOwQF",pt,['comunicacns'],[],['https://pbs.twimg.com/media/EbyPRDjXgAMkTDS.jpg'],1,9,15,['forabolsonaro'],[],https://twitter.com/dep_padrejoao/status/1278054337630126082,,,1,https://pbs.twimg.com/media/EbyPRDjXgAMkTDS.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1278054304025399296,1278054304025399296,2020-06-30 19:54:25 UTC,2020-06-30,19:54:25,+0000,95960906,sindfarsc,Farmacêuticos de SC,,"Exército está desmontando as engrenagens do SUS
Adriano Massuda, ex-secretário de Saúde de Curitiba e professor da FGV, diz que nunca intervieram tanto na estrutura da pasta como agora, com a ocupação de… https://t.co/R7o63VPTOY",pt,[],['https://www.instagram.com/p/CCElq0Ug_sV/?igshid=160kwxg3ak37o'],[],0,0,0,[],[],https://twitter.com/SindFarSC/status/1278054304025399296,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278054032985206785,1278054032985206785,2020-06-30 19:53:21 UTC,2020-06-30,19:53:21,+0000,762127975823343616,fffaccini,ƒelipe,,manas imagina debora aladim como ministra da educaçao nath financas ministeria da economia e o vittinho do sus no ministerio da saude,pt,[],[],[],2,0,10,[],[],https://twitter.com/fffaccini/status/1278054032985206785,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278047491259355136,1278047491259355136,2020-06-30 19:27:21 UTC,2020-06-30,19:27:21,+0000,259771889,vivicaixeta,vivi,,"se depender de plano de saúde ja ta dificil, imagina pra quem depende de sus... pqp q povo enrolado!!!",pt,[],[],[],0,0,0,[],[],https://twitter.com/vivicaixeta/status/1278047491259355136,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1278045828687462400,1278045828687462400,2020-06-30 19:20:45 UTC,2020-06-30,19:20:45,+0000,103700891,arturdarocha,Artur Rocha,,"A Educação no necrogoverno do Bozo é bem tratada: primeiro, Vélez, o poliglota, depois, weintraub, o alfabetizado, agora, Decotelli, o breve! Na saúde tbm não foi diferente, primeiro Mandeta, contra o SUS, depois o Teich, o breve, agora ninguém, mas totalmente militarizada!",pt,[],[],[],0,1,2,[],[],https://twitter.com/Arturdarocha/status/1278045828687462400,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
