id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1289350101127663616,1289350101127663616,2020-07-31 23:59:53 UTC,2020-07-31,23:59:53,+0000,118176890,charlessoldado,Soldado de Charles!!,,Hola @ContraloritoCGR @Contraloriacl  es legal que el SEREMI ocupe las dependencias publicas y por ende sus recursos como se aprecia en la foto para actividades de su  partido? #Iquique #Tarapaca,es,"['contraloritocgr', 'contraloriacl']",[],[],1,0,1,"['iquique', 'tarapaca']",[],https://twitter.com/CharlesSoldado/status/1289350101127663616,,https://twitter.com/Ptrn86648173/status/1288820539038019585,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350100532117504,1289350100532117504,2020-07-31 23:59:53 UTC,2020-07-31,23:59:53,+0000,1202209054518587393,joseldalmau2020,Jose Luis Dalmau Santiago,,Gracias a los @popularesLGBTT por el respaldo. Continuaremos trabajando por la garantía de los derechos de todos los puertorriqueños por igual. A sus ordenes en el #SenadoPopular.,es,['populareslgbtt'],[],[],0,2,20,['senadopopular'],[],https://twitter.com/joseldalmau2020/status/1289350100532117504,,https://twitter.com/popularesLGBTT/status/1289288033062105088,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350099449942016,1289350099449942016,2020-07-31 23:59:53 UTC,2020-07-31,23:59:53,+0000,162587094,ayestaran033,Ricardo Ayestaran,,Un pobre mozo q confunde sus delirantes deseos con la realidad. Es el verdadero símbolo de la generación de recambio frentista: Una oda a la mediocridad y la hipocresía,es,[],[],[],0,1,2,[],[],https://twitter.com/ayestaran033/status/1289350099449942016,,https://twitter.com/Cabrosa18/status/1289334662523805697,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350098938261506,1289333860828766209,2020-07-31 23:59:53 UTC,2020-07-31,23:59:53,+0000,437573817,lianberaun,lian Beraun,,"@congresoperu Que peligroso que congreso que dicta leyes inconstitucionales solo para favoreces a sus candidaturas eliga a los miembros que van a revisarlos, me parece que se repetira la historia como paso con el fujiaprismo.",es,['congresoperu'],[],[],0,0,0,[],[],https://twitter.com/LianBeraun/status/1289350098938261506,,,0,,,,,,,,"{'user_id': '78889373', 'username': 'congresoperu'}",,,,
1289350097273323520,1289126620960370693,2020-07-31 23:59:52 UTC,2020-07-31,23:59:52,+0000,1470523549,kartoon_01,KaRTooN...,,"@JositoBomber @frg_13 No, pero no dependía de si mismo... Los otros ganaron siendo conscientes de que el depor aún tenía q jugar y podía ganar y peor aún, podían darle directamente el partido por ganado. Jugaron con toda la presión del mundo e hicieron sus deberes. El depor, aún ganando, no los hizo.",es,"['jositobomber', 'frg_13']",[],[],1,0,1,[],[],https://twitter.com/KaRTooN_01/status/1289350097273323520,,,0,,,,,,,,"{'user_id': '285824989', 'username': 'JositoBomber'}",,,,
1289350096958570496,1289159306374512641,2020-07-31 23:59:52 UTC,2020-07-31,23:59:52,+0000,2536072425,marcoaanzurez,Marco A Anzurez H,,"@PabloHiriart @ElFinanciero_Mx Pablo, ¿qué hacer?, esto se ha confirmado desde el los primeros seis meses de gobierno, el resentimiento que tiene el señor Amlo y su mala fe han provocado un terrible desastre y esto está empezando, es primordial que sus seguidores reaccionen para poder terminar ésta pesadilla.",es,"['pablohiriart', 'elfinanciero_mx']",[],[],1,0,5,[],[],https://twitter.com/MarcoAAnzurez/status/1289350096958570496,,,0,,,,,,,,"{'user_id': '130995068', 'username': 'PabloHiriart'}",,,,
1289350096899825664,1289290693735665666,2020-07-31 23:59:52 UTC,2020-07-31,23:59:52,+0000,1267941096371490818,quemedejespesao,Reina de ♠️,,"@sanchezcastejon Han muerto 50000 españoles que dedicaron su vida a levantar este país y los has dejado morir tú. En vez de mandar tus condolencias y tu cariño para sus familias, te has reído a la cara de ellas. Sigues haciéndolo.",es,['sanchezcastejon'],[],[],0,0,7,[],[],https://twitter.com/quemedejespesao/status/1289350096899825664,,,0,,,,,,,,"{'user_id': '68740712', 'username': 'sanchezcastejon'}",,,,
1289350092416258048,1289174032131084289,2020-07-31 23:59:51 UTC,2020-07-31,23:59:51,+0000,1242534281760649216,begonyaaa0,Nisa,,@EDemir53 @Degisigimsibir1 @Melikeecck Olmaz söyleyemem sus... tanıyamazsın ayrıca yazın geliyorum sadece ben akraba tanımam amdmdkaamsmw,tr,"['edemir53', 'degisigimsibir1', 'melikeecck']",[],[],1,0,1,[],[],https://twitter.com/begonyaaa0/status/1289350092416258048,,,0,,,,,,,,"{'user_id': '614201813', 'username': 'EDemir53'}",,,,
1289350091640168448,1289350091640168448,2020-07-31 23:59:51 UTC,2020-07-31,23:59:51,+0000,1273674031309316096,castielricard,RiCárd CasTiél,,"Son los gobernadores que hicieron sus org1as sin proteccion y se enfermaron?

#GatellSeQueda",es,[],[],[],0,0,0,['gatellsequeda'],[],https://twitter.com/CastielRicard/status/1289350091640168448,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350090885226496,1289350090885226496,2020-07-31 23:59:51 UTC,2020-07-31,23:59:51,+0000,73977537,albertofarfanc,alberto farfan,,"El mejor momento de los precios del cobre , oro y plata y aún sin resolver el conflicto de Espinar y sus bloqueos",es,[],[],[],1,1,3,[],[],https://twitter.com/albertofarfanc/status/1289350090885226496,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350090402852865,1289350090402852865,2020-07-31 23:59:51 UTC,2020-07-31,23:59:51,+0000,1283932344387330050,perri_felipe,Perri Felipe,,Tan penosas las series de sus años #CompañiaTvMas jajajajaja 🥺,es,[],[],[],2,1,1,['compañiatvmas'],[],https://twitter.com/perri_felipe/status/1289350090402852865,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350085109719041,1289350085109719041,2020-07-31 23:59:49 UTC,2020-07-31,23:59:49,+0000,3288592827,greenystorm,𝒃𝒐𝒐-hart. 🎃,,"Soy de las partidarias de que si quieres algo caro te buscas para pagártelo. 

¿Qué nunca se puede? Pues la vida es dura, pero los padres no viven por y para sus hijos, menos son máquinas de dinero.

Antes de sablearlos, enseñad a invertir ese dinero en ellos mismos.",es,[],[],[],0,0,0,[],[],https://twitter.com/GreenyStorm/status/1289350085109719041,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350084128206849,1289308899049238528,2020-07-31 23:59:49 UTC,2020-07-31,23:59:49,+0000,1183807583880187904,vero57534886,Vero,,"@alferdez Los accionistas de Vicentín tienen patrimonio suficiente para afrontar sus deudas, sin que esto signifique un gran porcentaje de sus riquezas. 
No les interesa la empresa ni el país. 
Quieren impunidad y seguir delinquiendo impunemente.",es,['alferdez'],[],[],0,0,0,[],[],https://twitter.com/Vero57534886/status/1289350084128206849,,,0,,,,,,,,"{'user_id': '1183807583880187904', 'username': 'Vero57534886'}",,,,
1289350082190381057,1289263960139501577,2020-07-31 23:59:49 UTC,2020-07-31,23:59:49,+0000,947884434027679744,salomonistired,Salomón Camargo Londoño,,"@LoRojas5 @MissPandebonos @JuanPab51906396 Validar el manifiesto es estar de acuerdo y reivindicar los puntos que están escritos, ademas de tomarlo como verdad absoluta. Sus posturas son debatibles, sí ella se autodenomina como fascista, mientras ella no lo haga es una perspectiva subjetiva.",es,"['lorojas5', 'misspandebonos', 'juanpab51906396']",[],[],1,0,1,[],[],https://twitter.com/SalomonIsTired/status/1289350082190381057,,,0,,,,,,,,"{'user_id': '1508454372', 'username': 'LoRojas5'}",,,,
1289350081599008768,1289350081599008768,2020-07-31 23:59:49 UTC,2020-07-31,23:59:49,+0000,713673947951325185,anitillla80,Ann,,"Sánchez sabe que sus votantes son gilipollas que no saben que Abascal propuso trabajar en verano durante la pandemia y el PSOEMOS votó en contra. 

Y se ríe el HDP con todos los muertos a sus espaldas. 

Mirad cuánto borrego en el hilo.",es,[],[],[],0,10,15,[],[],https://twitter.com/anitillla80/status/1289350081599008768,,https://twitter.com/p_marcote/status/1288449767157182465,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350078256132098,1289350078256132098,2020-07-31 23:59:48 UTC,2020-07-31,23:59:48,+0000,1157414855063875586,perurevista,Revista Embajador Perú,,"Para retornar a sus labores, se tomaron en cuenta que se cumplan estrictos protocolos de seguridad sanitaria.

⬇️ ⬇️ ⬇️
https://t.co/4yO3OqUShZ",es,[],['https://lnkd.in/eWh8_J3'],[],0,0,1,[],[],https://twitter.com/PeruRevista/status/1289350078256132098,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350077664829448,1289350077664829448,2020-07-31 23:59:48 UTC,2020-07-31,23:59:48,+0000,134230337,mayito_escobar,SgtPepperLonelyHeart,,"Hoy uno de los ""Macarrones"" sobrevivientes  le está echando chingazos al puto Covid, ánimo Don Arturo confío en Dios saldrá airoso de esa batalla, de aquel lado estan Don Toño, Doña Blanca, Don Wicho, Doña Martha y Don Lencho siendo sus escudero, y acá quienes lo queremos, ánimo!",es,[],[],[],0,0,0,[],[],https://twitter.com/mayito_escobar/status/1289350077664829448,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350077341818880,1289030941315411969,2020-07-31 23:59:48 UTC,2020-07-31,23:59:48,+0000,1250402226004164609,luis14493204,🇨🇴 Demócrata! 🇨🇴,,"@Desdepeque Y usted que hace leyendo mis trinos mamerto?... Más bien dediquese a leer las imbecilidades que publican sus ""mesías"" Petrochanda y Bobolivar",es,['desdepeque'],[],[],0,0,0,[],[],https://twitter.com/Luis14493204/status/1289350077341818880,,,0,,,,,,,,"{'user_id': '114843168', 'username': 'Desdepeque'}",,,,
1289350075769131009,1289350072954544128,2020-07-31 23:59:47 UTC,2020-07-31,23:59:47,+0000,4529793921,kookiesandtaes_,𝑹𝒐𝒄𝒊𝒐; Waiting for BE🖤♡⁷📌,,"rompieron el lomo para estar donde están hoy. 
I know, 5sos tmb trabajan duro y tienen una discografía re buena, pero no por eso signfica que bangtan no lo hizo y te la vas a agarrar contra ellos sin saber.
En fin, enfoquense en sus favs y voten por ellos.",es,[],[],[],0,0,0,[],[],https://twitter.com/KookiesAndTaes_/status/1289350075769131009,,,0,,,,,,,,"{'user_id': '4529793921', 'username': 'KookiesAndTaes_'}",,,,
1289350075303383041,1289261434665185282,2020-07-31 23:59:47 UTC,2020-07-31,23:59:47,+0000,173571939,alejo9000,Alejandro N. Abreu,,"@myteks En mi casa se le conoce como pasta a la pegoste, crecimos comiendo pasta con atún en todas sus variedades y presentaciones hasta los actuales momentos, claro, full menos ahora q una lata cuesta al equivalente a un sueldo mínimo!",es,['myteks'],[],[],0,2,3,[],[],https://twitter.com/Alejo9000/status/1289350075303383041,,,0,,,,,,,,"{'user_id': '15997531', 'username': 'myteks'}",,,,
1289350074695217154,1289350074695217154,2020-07-31 23:59:47 UTC,2020-07-31,23:59:47,+0000,2370030697,unregi0,El Regio 🇫🇮,,"No pues, Cada quien sus mañanas
👉🏻👌🏻😶",es,[],[],[],0,0,0,[],[],https://twitter.com/UnRegi0/status/1289350074695217154,,https://twitter.com/SancadillaNorte/status/1289333427091591168,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350074099621888,1289328565687930881,2020-07-31 23:59:47 UTC,2020-07-31,23:59:47,+0000,821523541711417344,takashi730127,Takashi,,"@RicardoMonrealA La IMPUNIDAD que le darán a LOZOYA los dejará marcados como LA IMPUNIDAD del siglo, casi GARCIA LUNA durará hasta que trump salga, limpia CORRUPCIÓN PASADA, inicio CORRUPCIÓN 4t, felicidades por sus logros 🤦‍♂️",es,['ricardomonreala'],[],[],0,0,0,[],[],https://twitter.com/Takashi730127/status/1289350074099621888,,,0,,,,,,,,"{'user_id': '219358055', 'username': 'RicardoMonrealA'}",,,,
1289350074028273664,1289350074028273664,2020-07-31 23:59:47 UTC,2020-07-31,23:59:47,+0000,1263324926238474242,jlmintr0,َ #JIMTOBER,,intentan justificar que sus favs no ganen diciendo que nosotras hacemos trampa cuando lo unico que pedimos fue que voten al igual que ellas ??????,es,[],[],[],0,0,2,[],[],https://twitter.com/JlMINTR0/status/1289350074028273664,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350072954544128,1289350072954544128,2020-07-31 23:59:47 UTC,2020-07-31,23:59:47,+0000,4529793921,kookiesandtaes_,𝑹𝒐𝒄𝒊𝒐; Waiting for BE🖤♡⁷📌,,"Seguia a una cuenta de 5sosfam que me caía re bien, pero le dió fav a un tweet que decía que b*ts están ""sobrevalorados"". Dios, tanto les cuesta votar por sus favs sin menospreciar al otro? Encima ni se informan para decirles ""sobrevalorados"" a bangtan, cuando se+",es,[],[],[],1,0,0,[],[],https://twitter.com/KookiesAndTaes_/status/1289350072954544128,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350071968870402,1289350071968870402,2020-07-31 23:59:46 UTC,2020-07-31,23:59:46,+0000,296887270,luuciook,Lucio Orlando,,@PSG_inside espero que le ganen al atalanta la concha de sus madres,es,['psg_inside'],[],[],1,0,1,[],[],https://twitter.com/LuucioOk/status/1289350071968870402,,,0,,,,,,,,"{'user_id': '38164846', 'username': 'PSG_inside'}",,,,
1289350071927136258,1289350071927136258,2020-07-31 23:59:46 UTC,2020-07-31,23:59:46,+0000,189654654,srtadavidp,𝙿𝚎𝚗̃𝚊 𝚅𝙸,,"Yo no creo en las despedidas. Quien Se quiere ir toma sus cosas y se va, quien avisa es porque quiere que lo detengan.",es,[],[],[],0,128,488,[],[],https://twitter.com/SrtaDavidP/status/1289350071927136258,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350071268421634,1289350071268421634,2020-07-31 23:59:46 UTC,2020-07-31,23:59:46,+0000,862436016,lucasolmedo_k,Lucas ☀,,"Así es amigos,soy de DERECHA:

D. efiendo a
E. l presidente
R. espeto todas sus decisiones
E. stoy orgulloso de el y de
C. ristina 
H. arto de los fachos
A. nticuarentena",es,[],[],[],10,11,193,[],[],https://twitter.com/Lucasolmedo_k/status/1289350071268421634,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350070756761600,1289175611982802944,2020-07-31 23:59:46 UTC,2020-07-31,23:59:46,+0000,722182705346134016,ramiroturizo2,Claretianos,,@elmermontana @PaolaHolguin Sería bueno hacer la lista relacionando el personaje con el grupo político al que pertenece. Así podríamos identificar cuál de los partidos tiene más traquetos en sus filas,es,"['elmermontana', 'paolaholguin']",[],[],0,0,0,[],[],https://twitter.com/Ramiroturizo2/status/1289350070756761600,,,0,,,,,,,,"{'user_id': '1339789880', 'username': 'elmermontana'}",,,,
1289350069666250752,1289350069666250752,2020-07-31 23:59:46 UTC,2020-07-31,23:59:46,+0000,838253609670361088,antoniofcam,Tony,,"Siempre fue basura, solo llego al poder para robar el y sus amigos",es,[],[],[],0,0,0,[],[],https://twitter.com/antoniofCam/status/1289350069666250752,,https://twitter.com/IglesiasDiego/status/1289180619730112512,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350069519409152,1289350069519409152,2020-07-31 23:59:46 UTC,2020-07-31,23:59:46,+0000,3158391944,espectadorpana,Espectador de Panama,,"Billie Eilish presenta una nueva canción, 🎶🎤de vuelta a casa, aislada en Los Ángeles bajo la producción de su hermano Finneas, con más tiempo y espacio en sus manos, ""my future"" es el producto de una joven segura,… https://t.co/1ke6eNuLDX",es,[],['https://www.instagram.com/p/CDU2Yu1HN6F/?igshid=129fe0l1yymc'],[],0,0,0,[],[],https://twitter.com/espectadorpana/status/1289350069519409152,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350068944777217,1289350068944777217,2020-07-31 23:59:46 UTC,2020-07-31,23:59:46,+0000,297001137,cristobalsilva3,Cristobal Silva G.,,"lo que pasa es que hubo pago y todos los del gobierno se han mantenido en sus puestos, a diferencia del resto que esta comiéndose un cable",es,[],[],[],0,1,2,[],[],https://twitter.com/CristobalSilva3/status/1289350068944777217,,https://twitter.com/JhonyMosquera/status/1289316868000493570,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350067867004928,1289337440449073153,2020-07-31 23:59:45 UTC,2020-07-31,23:59:45,+0000,2350757370,aniel2910,Aniel VR,,@jeronimotenoch @EugenioDerbez Pues el no tiene mañaneras para mentir y hacer show... El si trabaja y pone en alto el nombre de México. Apuesto que hasta en estreno fuiste a ver sus películas en al cine 🤣🤣,es,"['jeronimotenoch', 'eugenioderbez']",[],[],2,0,4,[],[],https://twitter.com/aniel2910/status/1289350067867004928,,,0,,,,,,,,"{'user_id': '212094442', 'username': 'jeronimotenoch'}",,,,
1289350067699085312,1289219694688210946,2020-07-31 23:59:45 UTC,2020-07-31,23:59:45,+0000,722077667680460801,riascos_maribel,maribel caicedo,,@Bucanero_x yo lo que creo que anita matamoros debería de aprovechar a su padre y no estar con esas tonterías.matamoro ha estado al 100/100 con esta niña abandono a sus otros hijos .y así se lo paga .no llendo averlo ahora que esta enfermo 😡,es,[],[],[],1,0,4,[],[],https://twitter.com/riascos_maribel/status/1289350067699085312,,,0,,,,,,,,"{'user_id': '1271458316519120896', 'username': 'Mariclown_'}",,,,
1289350065148968962,1289339657486909441,2020-07-31 23:59:45 UTC,2020-07-31,23:59:45,+0000,1216889494713978880,sdarkseduction,꧁Sᥴᥲrᥣᥱtt꧂/No Roles Solo TL./,,"@granmaldicion [•••] cosas civilizadamente, por ello te escogí, tienes mucho que aprender como cualquier humano. 

Dios debería corregirlos en vez de permitirles esa altanería, pero no me sorprende, si sus ángeles son tan creídos, los humanos son q su semejanza.[•••]",es,[],[],[],1,0,0,[],[],https://twitter.com/SDarkSeduction/status/1289350065148968962,,,0,,,,,,,,"{'user_id': '1216889494713978880', 'username': 'SDarkSeduction'}",,,,
1289350064561782787,1289350064561782787,2020-07-31 23:59:45 UTC,2020-07-31,23:59:45,+0000,919293785137405952,koofilmy,ᴄʀɪs🦋,,Mi profesor ya le bajo como 20 puntos a uno de mis compañeros por sus errores de ortografía https://t.co/e6CPiR8hm0,es,[],[],['https://pbs.twimg.com/media/EeSxDOyXgAA1vqB.jpg'],0,0,0,[],[],https://twitter.com/koofilmy/status/1289350064561782787,,,1,https://pbs.twimg.com/media/EeSxDOyXgAA1vqB.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350063731310594,1289350063731310594,2020-07-31 23:59:44 UTC,2020-07-31,23:59:44,+0000,2435926519,diegoetua,Diego Zugasti,,La alegría que me transmite que mis amigos puedan ir cumpliendo sus sueños😊💥💣,es,[],[],[],0,0,0,[],[],https://twitter.com/Diegoetua/status/1289350063731310594,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350062846308352,1289293129565249538,2020-07-31 23:59:44 UTC,2020-07-31,23:59:44,+0000,1198599621137903616,elneciomartine1,@elneciomartinezsiempre,,"@mifeco06 Hay que sacar la alusión a la bandera mexicana, las marcas de prestigio no ponen banderas de sus países de origen",es,['mifeco06'],[],[],1,0,1,[],[],https://twitter.com/elneciomartine1/status/1289350062846308352,,,0,,,,,,,,"{'user_id': '3021836639', 'username': 'mifeco06'}",,,,
1289350062623977473,1289350062623977473,2020-07-31 23:59:44 UTC,2020-07-31,23:59:44,+0000,544643751,integracionbta,Integración Social,,"Súbele el volumen a la música y acompáñanos a pasar una mañana en familia con los grupos del Centro Amar de Chapinero 🎶
Con el hashtag #IntegraciónEnTerritorio estaremos leyendo sus comentarios, respondiendo preguntas e interactuando con ustedes. 
¡Te esperamos! 🤩 https://t.co/qaeMWQ8VQA",es,[],[],['https://pbs.twimg.com/media/EeSxDFiXgAgQqkR.jpg'],1,15,16,['integraciónenterritorio'],[],https://twitter.com/integracionbta/status/1289350062623977473,,,1,https://pbs.twimg.com/media/EeSxDFiXgAgQqkR.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1289350062355574784,1288996064738062337,2020-07-31 23:59:44 UTC,2020-07-31,23:59:44,+0000,69671792,xavsoad,Xavier Garcia,,"@RicardoBSalinas @la_riojas Cómo la mayoria de los mensajes, que desatinado mensaje, me imagino que en la cima la deben de estar pasando durísimo, se ha se sentir feo no poder encenderse sus cigarros con billetes de 500 pesos, de ahora en adelante termino me relación con servicios relacionados con usted.",es,"['ricardobsalinas', 'la_riojas']",[],[],0,0,0,[],[],https://twitter.com/xavsoad/status/1289350062355574784,,,0,,,,,,,,"{'user_id': '59855362', 'username': 'RicardoBSalinas'}",,,,
